,AT1G58684,AT3G09260,AT1G58983,AT1G09350,ATCG00470,AT3G22840,AT2G01021,ATCG00430,AT5G42800,ATCG01130,ATCG00270,AT4G14690,AT1G70850,AT4G12470,ATCG00330,AT3G22231,AT2G05440,AT3G50970,ATCG00350,AT4G22880,AT2G14560,AT1G25055,ATCG00790,ATCG00340,ATCG00280,ATCG00020,AT3G16450,ATCG00690,ATCG00720,ATCG00730,ATCG00800,AT3G01420,AT2G25510,AT3G22235,ATCG00680,AT4G14400,ATCG00490,ATCG00040,AT1G73330,ATCG00420,ATCG00440,ATCG00580,AT5G49440,ATCG01010,AT5G42530,AT4G37410,AT2G14610,ATCG01050,AT5G15960,AT2G01520,ATCG01100,AT3G16460,ATCG00560,AT2G39310,ATCG00480,AT1G61800,AT1G21310,ATCG00550,AT3G57260,ATCG00130,AT1G68050,ATCG00830,ATCG00900,ATCG00780,ATCG01060,AT1G32640,AT2G34430,AT3G28550,ATCG01080,ATCG00520,AT1G66100,ATCG00860,ATCG01090,ATCG00150,AT1G04570,AT1G01060,ATCG00120,AT5G54060,ATCG00810,AT4G14090,ATCG00710,AT3G54580,ATCG01070,ATCG00905,AT4G22485,ATMG01360,AT3G16420,ATMG01190,AT2G42840,ATCG00140,AT3G27690,ATCG00740,AT1G75040,AT5G07990,AT3G25820,AT5G62360,AT5G59310,ATCG00500,AT2G42530,ATCG01110
SRR8570491,10.2536469301654,2.62560828670075,1.76809619959132,13.4691838059925,5.15598060248613,6.61292156666288,13.1523685540245,4.82543317390284,2.8676241024896,4.00709820667579,9.3000275125279,3.83353899310945,1.76809619959132,11.3615127529327,6.09762896507207,13.3125112046761,1.76809619959132,13.1905965683792,9.54245732509058,3.10609785171322,13.1270601814874,1.76809619959132,4.13690852638623,9.70896446735863,11.0233348457308,14.9497202557515,1.76809619959132,4.11183732604326,7.60514289392143,6.56435928030684,4.00709820667579,2.9574639995959,14.43727101916,13.4825971238467,9.86179719513257,12.3276858550465,11.6489548505244,4.53303940287717,2.8676241024896,4.0604051577807,4.0604051577807,4.70275717642815,11.123723494217,4.23334537875035,14.1431531775106,1.76809619959132,11.3366771380486,5.32507532649073,7.51316097497988,2.9574639995959,4.64781034138841,7.30568410529087,3.70306744039062,1.76809619959132,7.71900472643455,8.35474499920667,11.7966922438759,3.86410090586381,12.0584086631732,5.27007005921537,13.4901058592501,7.07183045559193,4.97326794865481,3.66804894699025,4.0339986615481,1.76809619959132,14.5055773408726,1.76809619959132,3.70306744039062,4.13690852638623,11.5075195524015,5.25611363166128,3.73704796520032,5.11168391717189,12.8226591663731,10.0013994847699,6.35988984797255,3.33504749802248,3.63189789933833,3.92313809570189,4.66629574527224,1.76809619959132,3.59450516728554,4.16157721559714,1.76809619959132,5.31144473659544,7.47981772692535,5.40524521615067,5.32507532649073,4.368112769131,11.5441006278689,4.11183732604326,11.8694205554454,4.53303940287717,2.76085335743972,13.657648610173,4.43173783366377,4.30207588750042,14.3668779686318,3.4296128156116
ERR1886202,1.76809619959132,4.08302567348908,12.435892494621,12.6560645488429,4.48665356285109,15.9517376164411,3.87427209821251,4.11791074300722,14.3316664616156,5.00671446636923,7.06056690612485,11.6414502848365,2.51332999585218,10.5798412763889,3.22330294482614,11.5657072707484,5.13159334766117,12.4016477431972,7.60189034154372,14.0805530797938,11.3585781626291,9.9805121549032,3.51817034171872,5.6553387223343,7.17211685820908,8.50100440486724,2.33732610553487,2.33732610553487,4.41609077215817,3.953886149259,4.11791074300722,4.6836711110147,14.6879328941628,12.0604060745153,6.39810870205065,11.8489056294542,8.26728430008259,5.75856087796271,4.06527204101641,3.39886692315955,3.46037790550883,3.39886692315955,9.9716213565999,5.07002834811892,13.5240544644876,3.57280370064053,11.3565878253067,4.65853235278657,14.0841114759466,2.87809779829776,4.18537970661347,4.69612221392006,2.33732610553487,4.35756265191996,7.05599584359683,14.21295192188,11.0048143773556,2.51332999585218,13.0284663539386,3.93442355071371,5.42578838106106,5.29750001866928,4.28150133513246,3.54585222333672,2.72905312957969,3.93442355071371,11.6550940527971,2.87809779829776,3.46037790550883,3.83256470476532,7.19381992912163,6.61030504145622,3.39886692315955,4.06527204101641,12.1363391274343,13.147830191253,5.26907508247846,12.5581545796339,3.39886692315955,13.840365016322,3.18318269845444,2.63406287729207,3.09588571302,3.54585222333672,8.96033226475679,2.80872696659009,6.78008619322255,1.76809619959132,10.7697240592751,3.76727095406327,11.2664712865731,4.29698912584063,13.6121400332578,13.9996516585104,1.76809619959132,3.91467548770123,9.60313744929947,3.4301282905068,13.2848605452679,3.85358900121716
ERR1886227,1.76809619959132,5.12120042604102,13.5458682964576,10.7506173156199,3.64376429351668,14.9656818161286,3.90253731469097,3.06299135694185,13.2883492270217,3.11739286350858,3.11739286350858,12.8863900856568,3.00388808605285,10.2801330027374,2.78249042143921,10.5747365104817,7.2255218051308,11.282535297518,3.85496113874011,13.2257643337128,8.5551902186754,9.80111564945357,3.78007197868741,3.67235709271153,3.61440724846391,5.19109287013086,2.78249042143921,2.3728111933641,2.93884855139879,2.86603147546339,3.67235709271153,3.72745765719681,13.186260361561,10.8676996044225,4.13829603418924,10.5240185512612,4.719687321485,3.55315237372521,3.78007197868741,3.3023761693754,2.6830065367355,2.3728111933641,9.91144453797877,2.6830065367355,11.067503859405,4.85765150585338,3.3812464227086,2.55671643832177,13.9542216897041,3.45374661363775,2.6830065367355,3.85496113874011,1.76809619959132,4.13829603418924,6.0247457444793,8.64041180183079,10.3697256703189,2.3728111933641,6.7919082725297,3.00388808605285,4.07772167900808,4.07772167900808,3.64376429351668,3.26002410802083,2.3728111933641,1.76809619959132,11.0097509819389,3.16796428883237,2.3728111933641,2.3728111933641,6.6950633185531,3.83049443624101,1.76809619959132,3.61440724846391,9.13581642195763,12.874863312802,3.78007197868741,11.4329665916244,2.78249042143921,12.4809976712633,2.55671643832177,2.6830065367355,2.3728111933641,3.45374661363775,7.12935897550946,2.86603147546339,6.51577730770359,1.76809619959132,12.0238858586001,3.26002410802083,10.8146013712655,3.418205900381,7.96429801105537,12.7044736052705,1.76809619959132,4.35981093389629,9.68986780400708,2.6830065367355,14.5855622830359,2.55671643832177
ERR1886190,1.76809619959132,6.71250362300173,12.1056851038482,7.12942700142186,3.87749038982938,11.7409616495567,4.16442509329618,3.23049534281953,12.8271910482635,3.01685251885307,3.5396530271981,8.27080893719406,3.07655250048382,6.201762597296,2.69291187268384,13.0346096216516,5.71285425002475,8.90464375897077,3.80168261047507,12.5968138383405,12.7604370457376,10.2011411290172,4.20402716086053,3.85272202934844,4.10306494695497,5.37731965833801,3.63403609051716,1.76809619959132,3.18261190176081,2.69291187268384,3.63403609051716,5.50479603945414,14.8666300842054,13.0524272458366,4.31733836103544,14.0934990942486,4.92016790427519,2.87764543353222,7.74066393880708,3.01685251885307,2.69291187268384,2.56549061322719,10.4502646956915,2.69291187268384,14.6006604450036,3.80168261047507,11.5217292676269,2.79331317699481,7.95204874968259,3.57206624535535,2.87764543353222,5.43126215389822,1.76809619959132,5.20765778892756,6.48775760451239,11.0088181924887,11.256003306066,1.76809619959132,12.6518590932562,3.18261190176081,5.20765778892756,5.31092456548629,3.4355790091348,3.63403609051716,2.37998299044207,3.60350127196148,9.80566911845884,1.76809619959132,2.37998299044207,2.87764543353222,7.26893449095225,3.13151279438168,1.76809619959132,2.95116871293535,11.7525797173476,12.1587538178926,4.54000348386618,10.5076830782387,3.18261190176081,11.9823000578788,2.69291187268384,1.76809619959132,2.56549061322719,3.27565266816123,8.06836765609254,3.27565266816123,8.50772630284535,3.18261190176081,11.4792252502051,2.95116871293535,6.33053634459884,3.72088589683739,11.810711163704,11.5599656094586,2.87764543353222,6.30083782507511,7.44312286134753,1.76809619959132,11.8511549117458,1.76809619959132
SRR8570500,12.9516156629253,5.25173389321462,1.76809619959132,4.59782937775884,4.29613070834573,6.64976788732108,10.3452844719536,3.2312640469951,4.37271837905066,4.18263966538326,4.46040707242771,4.29613070834573,2.63901004542946,3.34148348850425,3.73261184960218,3.19092131908003,1.76809619959132,4.66299947043186,5.39367270070938,5.01553608192008,3.26965594377486,1.76809619959132,3.80077330639946,5.25173389321462,5.49261433264768,8.80872310181459,3.14833793304554,3.05488642670715,3.82267017199851,3.58280482265185,3.68487401126066,3.19092131908003,5.48378628578363,4.43165271746893,5.07958023751322,3.30633152588481,7.16728793374474,3.49920130688066,2.34091636217533,2.88422917879693,2.63901004542946,3.2312640469951,9.39134113417113,2.73445161342809,6.12526270373156,3.2312640469951,2.34091636217533,3.75576637050443,8.31022608999105,3.84418933765516,3.05488642670715,4.68847425593932,2.94644285935579,2.34091636217533,4.70109040724574,3.1031492133769,5.75143564874392,2.63901004542946,3.77847913410214,3.90665507859664,10.2729411618964,4.58452847361018,3.86534890847922,3.58280482265185,3.05488642670715,1.76809619959132,10.8885006729274,1.76809619959132,2.88422917879693,3.2312640469951,3.30633152588481,3.52784144620544,1.76809619959132,3.40783138996849,4.98280283515946,5.83703317716089,4.40243055270338,4.0046655285243,3.3752719908261,3.73261184960218,3.14833793304554,1.76809619959132,2.51771774244537,3.34148348850425,1.76809619959132,3.98561443319505,4.84667466660783,4.65013798631147,12.140993185104,3.58280482265185,8.00258155330167,3.58280482265185,5.11092511049388,5.82169153278479,3.14833793304554,12.4603882990741,8.01183686625057,2.88422917879693,10.3388276506552,2.63901004542946
SRR8570504,9.92000325560218,16.2426038206662,11.8379174226835,9.57240820158732,5.74356179876505,3.67657177183961,11.277491148977,3.71003159115292,1.76809619959132,4.07883995465423,5.87198619868692,3.89320584956675,4.7295626489372,10.6587991768486,3.92131094189153,2.41922857084003,1.76809619959132,13.8312033480542,7.10703189640817,2.41922857084003,1.76809619959132,1.76809619959132,4.05376644999009,7.17528002006312,7.49542539894835,11.4710355703084,14.2229863555297,3.20922404359044,4.8623642682012,4.24367890049373,3.36178906670174,1.76809619959132,5.376468926895,1.76809619959132,7.2535158446675,3.01885467262184,9.58978515914521,3.31395291633419,11.2523127601754,3.53146298802091,3.01885467262184,3.74254715324765,12.8553276849647,3.0881236675188,4.3094478299087,7.68539947635578,1.76809619959132,4.65976540576147,6.83420428946861,1.76809619959132,3.56964836893891,14.4807607724863,3.01885467262184,14.6701453591527,8.86564807252705,2.85268481104449,3.36178906670174,3.0881236675188,1.76809619959132,4.45375644151331,13.0897414211728,6.25712449098672,4.2211591816969,3.89320584956675,2.85268481104449,1.76809619959132,14.2111847281328,1.76809619959132,1.76809619959132,3.0881236675188,3.80502416301834,4.05376644999009,3.31395291633419,3.86448423186218,4.8623642682012,10.8481236330614,5.6311170828371,1.76809619959132,3.53146298802091,2.85268481104449,3.53146298802091,3.20922404359044,2.9414067789795,3.40717243884434,3.31395291633419,3.64208604550429,15.4988175854603,4.62392228611743,12.4278925918558,4.05376644999009,13.3691799016059,3.2632680494992,3.40717243884434,4.26589255493585,2.85268481104449,14.7104927329142,1.76809619959132,2.85268481104449,9.8826149135228,2.85268481104449
SRR8570505,7.34260388965017,16.0643747488356,11.6455403747577,10.4966787397937,5.68753612449602,4.31148965336502,11.074722752596,3.80151180029867,1.76809619959132,3.55209317189373,6.09563795123349,3.47948610562249,3.0495474130871,10.4652606670539,4.00839916107417,1.76809619959132,1.76809619959132,14.2267584148838,6.66993085538071,2.39802497918014,1.76809619959132,8.86913717704379,3.71427331019972,6.57108907381358,7.33735782519844,11.1487099403925,13.7259639047908,3.5164491937899,4.36966465688304,4.16730007055393,3.71427331019972,2.39802497918014,4.94134457127038,2.58757244440965,6.38402770413581,2.39802497918014,9.49125228825688,3.65225253682792,10.3395551634707,3.58654052628484,2.82057583348985,4.14559981570658,12.3176954530305,2.58757244440965,3.44106014853825,7.97641384327344,1.76809619959132,4.07858941547665,8.09251854052176,1.76809619959132,3.5164491937899,13.8951224503882,3.11076311581491,14.2491482013977,8.31755749783057,2.39802497918014,3.44106014853825,2.90691333753918,1.76809619959132,4.36966465688304,13.1485315647538,6.61393900403705,4.70028760832971,3.35910388595402,3.26874367188288,1.76809619959132,13.9255128602181,1.76809619959132,2.90691333753918,3.31512072711586,3.21958433614598,3.82925012029078,2.82057583348985,3.35910388595402,5.67718442836005,10.6722190494037,5.53843220069579,2.39802497918014,3.0495474130871,3.44106014853825,3.65225253682792,2.82057583348985,2.58757244440965,3.68368812038119,1.76809619959132,3.5164491937899,15.2504368231667,3.74406997715781,11.8716866010887,4.33110115692858,12.9666035225879,3.61989656068343,3.55209317189373,4.10125842103109,2.90691333753918,14.8292498884453,1.76809619959132,3.26874367188288,10.8897396734807,3.11076311581491
SRR8570497,8.8599965369538,2.33928417451083,8.14591758837988,6.01651677074085,6.30261046631849,3.70409000548757,13.1227950448633,5.23238529239167,3.05170002671402,4.50924672495945,9.86652382431294,2.33928417451083,1.76809619959132,5.37448413638211,6.97417561620662,9.79129395757821,2.51572295212769,5.24213274508896,10.351633300072,2.94351211322807,10.1431909607176,1.76809619959132,4.42457329298512,10.7428031801165,11.6260667327529,15.2949798970807,1.76809619959132,4.84994408046479,8.31159020624298,7.21477199074856,4.49540337584424,2.73199716065127,13.6397768922845,11.4026810129432,10.4900162793773,13.1436775303154,12.390795975942,4.81480916419105,1.76809619959132,4.91850480330589,4.0902607438782,5.25183930810315,11.3596632392758,4.3204259919809,13.9822608937151,1.76809619959132,2.73199716065127,6.43704272668545,4.50924672495945,2.51572295212769,4.99581773340601,6.04458082544476,4.45323738128271,1.76809619959132,8.48713371601291,4.0902607438782,4.19299378168664,4.57696909341323,4.03614273230852,6.14705369904958,10.6858124464007,7.80442665854057,5.6355225643479,4.01764550951483,4.522987746194,1.76809619959132,16.248531667432,1.76809619959132,3.9989046555749,4.56361728828306,11.3721440772822,5.29977314560436,3.8174450075838,5.29977314560436,4.98494009627154,5.03879706132188,7.38162584872344,2.99986855307588,3.94112063536462,4.25794253913826,5.29026490986537,1.76809619959132,3.57825619241839,4.60339659746668,1.76809619959132,5.35602718221259,5.49109025975218,5.42000820976508,3.57825619241839,5.56862740309278,13.0065458509148,4.39544281021857,3.94112063536462,4.25794253913826,2.63676085794076,10.4116427518751,2.73199716065127,4.27378388484136,10.597813282746,3.88075573341254
SRR8570477,11.3917255381443,14.8135628907162,8.96992686898653,4.3161920596834,7.12708861180186,5.40811597321823,11.3005439209782,4.29168518701416,1.76809619959132,5.60098464076068,6.7602741778934,4.72790504285427,1.76809619959132,7.42668143545238,5.67915429867258,1.76809619959132,1.76809619959132,5.3937281509921,8.05761088166568,1.76809619959132,1.76809619959132,1.76809619959132,5.06908378051716,8.6765929923357,8.73885284991506,12.0788178486106,10.5929813983466,3.7655811329118,5.82834026200251,5.3500339174388,4.56540707218341,1.76809619959132,4.43376110499697,2.65389822695842,8.02900193911489,4.18985700226438,11.3547611648338,4.41086758419186,2.90269354409394,3.90086368542242,3.93257156320369,4.41086758419186,10.7662237412474,4.13640515455258,2.79287269584079,2.90269354409394,1.76809619959132,5.95752493692725,5.91133361311318,1.76809619959132,4.43376110499697,13.1113819032866,3.93257156320369,9.08736442054035,9.18184061957117,3.33160712896049,3.14835683115917,3.43487129764864,1.76809619959132,5.58770784757128,11.2333173860491,8.09982533353659,5.22938002227093,4.66852929880663,3.61298579779047,1.76809619959132,16.2691605027154,2.65389822695842,3.61298579779047,4.08102504229979,11.5293803182748,4.24156513008449,3.38471699273776,4.24156513008449,3.43487129764864,4.66852929880663,6.8572981528783,1.76809619959132,4.18985700226438,4.3876756182904,3.90086368542242,1.76809619959132,3.43487129764864,4.50075394947285,3.96354891364128,3.86837301163882,14.238715658963,3.61298579779047,10.9764822822988,4.94961903540354,14.2246089543939,4.29168518701416,3.57129564101748,3.57129564101748,1.76809619959132,11.8682958880774,1.76809619959132,3.48247901289779,9.84466727208577,3.21424844026107
ERR3414759,1.76809619959132,1.76809619959132,10.3110937590222,13.4260791253494,15.8612528046094,15.0841166646431,10.1919212346109,15.58510244507,10.1750418001433,14.835805230467,16.8376609702214,13.8091382103179,1.76809619959132,11.4563782257006,16.2979462906773,12.7703462637655,1.76809619959132,13.1418878209257,17.210947031198,9.60268947945785,11.7013279490103,1.76809619959132,14.6285089753396,17.2730221107038,17.0002905312899,17.699047480172,1.76809619959132,15.4692201664166,16.5627945963085,16.3882479881814,15.2023059886202,1.76809619959132,15.0338622242918,12.9258738033568,17.1119313442328,13.8990287225959,17.6087592897754,16.7151062177479,3.15565639138048,15.0251700368894,14.9849385887278,16.0382294075351,1.76809619959132,15.4362269750975,13.4035101645032,1.76809619959132,7.25393727528897,16.098482321925,13.9778956411209,2.8562644619375,15.6930690077667,1.76809619959132,14.8533789117955,1.76809619959132,16.7606573410371,5.36378546346386,3.81184772642767,14.8320796643984,11.0271837873916,16.2747010107608,8.86783622435928,15.6561904696625,15.2897739452617,14.5682196474287,15.3000309479012,8.15402564722889,13.797092991841,1.76809619959132,15.2593240140825,15.2768653663656,10.6573789799892,15.906773408237,14.6333493091412,15.947249675815,12.053346737687,12.1818499723118,16.6372627678194,7.89804673161891,14.4165289535914,8.69004736895796,15.0331862926713,1.76809619959132,15.0169409033047,14.4928547358952,1.76809619959132,15.2264975497877,3.68291315947262,15.1750957845694,4.5600126184591,15.6881430651806,12.8156530146155,14.7330933050077,13.165790613643,7.08051246731634,1.76809619959132,7.18113821904892,1.76809619959132,14.9477012576095,14.9052323697729,14.2934162702308
ERR1886194,2.9080050382896,6.00199526846003,12.2413166846148,15.1758687197506,5.94673364181736,15.3063387265853,4.39130175455531,8.56578440120118,13.3146909963041,9.16385088515011,12.5277922667239,11.7456804658843,3.27017232892974,12.1231799935557,6.51764702208591,10.6976813942054,5.4413818405017,15.4302508449572,12.7004305373175,13.1119624193433,11.276138262516,10.5682877176868,5.01480102825499,11.8997403862059,13.4152127546264,14.1624947432659,3.27017232892974,3.22096507351412,9.60691362023551,7.0228069178943,5.49804815791122,6.14355077973654,14.8252862688055,11.7034286224678,12.6262762417088,10.4835912768836,14.1333309927294,9.61041856261554,8.84093340681827,7.85935321876108,6.90598989612986,5.88064603040424,10.6421356311251,10.5137037856639,13.8984281541685,4.27410037412934,12.4538710664634,8.79317173232466,13.5884146857593,3.16847390117409,9.04249618260259,4.857405685468,3.44266182155209,4.94467883388653,9.66901647273822,14.2652374053393,12.815413967756,3.71616367624058,14.0080807473877,7.52473464962964,12.9382999986517,8.45760944240894,5.58603222269566,5.12255706828985,5.25040452163948,4.48332471823486,8.6192464433019,2.58839526853981,6.6610354596831,7.41007799565507,8.77699048945742,10.4584636703476,6.15213289057299,8.24728017515378,13.8277608023113,13.0905473779545,10.2471959268285,10.3176617614318,4.90148852444652,12.0728452890308,6.52501909889568,2.82159242042505,5.7327121548184,4.44707699050378,7.42027141068288,3.44266182155209,8.12061043182215,3.51812879205055,9.34971763117374,7.16839254978197,8.90793322474596,7.56812593994361,14.2618402236264,12.5996094584831,2.82159242042505,11.7636488255817,8.64255883873304,6.80962842846973,14.6993937048571,7.89686767067446
ERR1886206,1.76809619959132,10.1865409059924,13.0835582866197,2.82401220939073,4.04450462923968,5.43914197208134,4.13599727643105,3.06639583316309,13.0807699124285,3.01399367146556,3.543740533836,3.01399367146556,3.67745364493194,3.51481950716162,3.06639583316309,13.1444322716404,8.40778212393018,5.12306500168776,3.75057177079518,12.8539120221591,13.5824391720582,9.06324978164926,4.23905768769726,3.94682987123104,4.20544146059215,5.26665451896715,5.04771040399526,1.76809619959132,3.16066955769143,3.20363526975783,3.92643782070847,5.16501864891448,14.8391791775467,13.9727116618157,4.2556086134235,14.2021049535051,4.90053993130971,3.11508036898397,8.14879640095061,2.74331271822382,2.89429612698576,2.74331271822382,9.44733837911225,2.74331271822382,14.6323490196432,8.48991218567553,4.78000847241371,2.95702693727354,9.51678878470491,4.45726751585462,2.64712909182023,7.00739460225729,1.76809619959132,6.8465307971935,6.08456109869514,7.90762379272124,10.2019530734997,2.52491761677191,10.1824086971163,3.57186399225728,8.34395999859471,5.1546027330592,3.70234530816229,3.84156525851646,2.64712909182023,3.35558752383164,7.94049592100617,3.70234530816229,2.52491761677191,2.74331271822382,3.543740533836,3.24434462859916,1.76809619959132,3.42256565189124,6.18187580994847,3.42256565189124,4.11813959044314,11.4378034215158,3.38969575220184,12.0990655250405,2.64712909182023,4.02550284638603,2.34680688261648,3.35558752383164,8.51987959580922,2.52491761677191,9.57946037066767,2.95702693727354,11.6802697121394,3.06639583316309,6.8361145460684,3.42256565189124,6.99275843699581,12.1648445650611,1.76809619959132,4.17110368102474,9.13893066041197,2.52491761677191,12.5791630286281,1.76809619959132
ERR3414673,1.76809619959132,4.93754844020225,8.34951588544176,6.82294400086393,15.885919372249,6.03110617437914,8.0888251878241,15.8092631830988,4.20702479378227,13.4951142676121,17.1291088953574,1.76809619959132,1.76809619959132,1.76809619959132,16.6354240951014,6.70051991173884,2.99095135788643,5.33630438584174,17.3785261972784,3.75855373481338,8.11181583654712,1.76809619959132,14.0176202510763,17.4248311727739,17.3368089810009,17.7588927669677,2.99095135788643,15.9311426274401,16.9215506139922,16.7141954473205,14.4541574619165,1.76809619959132,13.8960645353367,8.44921680148421,17.3311542899623,11.6104685156687,17.688462685465,15.7560965163127,6.29161151040758,15.2944280399993,15.1592883107452,16.4692789882676,1.76809619959132,15.2851616814077,13.0830953153265,6.97715867019834,7.57001496544221,16.4177782374717,9.89429709851263,1.76809619959132,16.0327231389395,10.2518493920543,15.397759528484,2.99095135788643,16.8181702506157,5.86040821401574,4.07270638430675,15.3697824245798,12.7485711613145,16.3667612674529,2.99095135788643,15.4418966760692,15.6045344733044,14.1168739258162,15.5442394193354,13.7776942334722,15.8936439028178,1.76809619959132,15.2743778657166,15.5233190757257,10.673065638536,15.3665269645099,14.8503625406506,16.1092802695734,5.67689249730214,5.73961180570936,16.752847406692,4.44642967753657,13.5692375441459,3.32622327694155,15.423358602935,1.76809619959132,15.0356888240818,14.8464145426532,1.76809619959132,15.7441777270488,11.3287721813219,15.6453143160668,1.76809619959132,15.94785893093,14.9905655937927,14.3400959076514,9.3551120435842,3.56502350140909,2.99095135788643,7.51097832758305,5.67689249730214,15.1342381679661,10.8745785057084,14.4719138604122
ERR1886218,1.76809619959132,9.41528550753957,12.7345454169354,13.0154743911989,3.83884046251137,13.3984977973227,3.79287845148308,3.07833721858702,11.3213807366162,2.9047362492256,3.5886657263419,12.7537169746859,3.66962716299345,6.73929001776663,3.17346721458117,12.9600113978268,9.07870304465151,12.0667866222506,3.79287845148308,11.4469612256475,11.7848521191789,10.2845883024122,3.90480193378854,4.24624953312668,4.24624953312668,5.46751023206318,4.40821983696538,1.76809619959132,3.17346721458117,3.29703506314983,3.69534722184389,4.04716991419456,14.3110820245507,11.8451108648022,4.4690265539983,12.5152097343502,5.30253333134282,3.25792255110249,6.86425309378485,2.9680051202585,2.75249896774587,2.9047362492256,10.129649767237,2.53237874153592,13.3802431561793,6.52989375513628,4.10408064395328,3.29703506314983,12.271231959264,3.5009579126259,2.75249896774587,4.84773384824706,2.53237874153592,5.31256314329321,6.04106000762938,9.16492847533915,9.41207064566218,2.35291014195889,8.7741695093393,3.33440648324616,4.66745671647539,4.84773384824706,3.5886657263419,3.90480193378854,1.76809619959132,3.66962716299345,8.26414328742598,3.07833721858702,2.65554437197437,2.83386160672169,10.2077353311403,3.21683120238259,1.76809619959132,2.9680051202585,11.822794647663,13.9647110234165,4.12257869673022,8.92513024667747,3.21683120238259,11.158252751402,2.35291014195889,3.17346721458117,1.76809619959132,3.46992835918453,8.14566084210279,3.12746092707621,8.32657153881486,3.17346721458117,12.3901407355852,2.9680051202585,9.31806277307103,3.17346721458117,8.68710925380549,10.6801729499805,2.9047362492256,6.00373330412874,7.6444934183051,2.35291014195889,14.1947332907011,2.35291014195889
SRR8570476,11.411432247685,14.6998045654034,9.30169962445003,5.14670854413293,6.77442835583657,5.74112726681946,11.2806667984607,4.44893670879437,2.60022455462983,4.57743944616054,6.6100552324894,5.76210491329518,1.76809619959132,7.30052463535666,5.30354254751995,1.76809619959132,1.76809619959132,6.32837513412932,8.30274348573654,3.06832485944773,1.76809619959132,1.76809619959132,4.84270911980049,8.79645851133453,8.83236944138269,12.2084358931771,10.6470741438361,3.64745143709182,5.56645474938391,5.00719503075612,4.61260306515043,1.76809619959132,4.13715280259405,2.60022455462983,8.32397565478556,3.96745455665321,11.3879621636681,4.57743944616054,2.4083575737124,3.80325479927114,3.50476340774882,4.42982388805906,11.0396099927217,4.04262252175776,2.60022455462983,2.60022455462983,1.76809619959132,6.24403827206946,6.73962309399215,1.76809619959132,4.52344752300559,13.2570399475672,3.74339913640105,9.30384383817409,9.35458888349505,3.29073889893458,3.29073889893458,3.33782351904402,1.76809619959132,5.61131554549333,11.4680058609655,8.07378886922408,4.97820605640752,4.77957997813987,3.71230133946944,1.76809619959132,16.1461244643602,1.76809619959132,3.64745143709182,3.91497318677987,10.9925503100029,4.39097468216787,3.74339913640105,4.73092953768677,3.80325479927114,4.44893670879437,6.90233559904774,2.73214994824671,3.91497318677987,4.48656911522441,3.8603326853419,1.76809619959132,3.13041813992585,4.18230203257234,4.37122516631254,3.68034238945936,14.1744741742881,3.88793895682661,10.8951360424571,4.82710554161106,13.7461773712772,4.13715280259405,3.50476340774882,3.99295920865002,2.4083575737124,11.8700069420568,1.76809619959132,3.57853926480388,10.0560347138754,3.24083971522953
ERR1886239,1.76809619959132,10.1897483625363,12.5998653988008,4.95845758198633,4.12057060819584,4.59371147255033,4.51199453704777,3.14124535225602,12.2446166007374,2.95965683075367,3.6168019448088,2.57153073132666,3.64758156226311,4.2420435382941,2.88564555306421,12.6006523689558,8.49154837484439,8.50038280720003,3.84259614815703,11.7792277818829,13.2025513454061,8.78745980897484,3.89304527036627,3.91755508581998,4.12057060819584,5.30495964883862,5.41708558842561,1.76809619959132,3.48378233495685,3.0257859956289,4.2420435382941,5.92849217934918,14.4074687125666,13.6217026888086,4.33676250602283,13.9700349190501,4.82020261931749,3.14124535225602,10.0226664018944,2.38491911111845,2.57153073132666,2.57153073132666,9.30910264747694,2.38491911111845,14.2742778128084,8.376216420676,4.39116606232152,3.14124535225602,11.4053610184767,4.4952156243468,2.38491911111845,7.4931079703573,2.57153073132666,7.28365975585719,6.2983784437351,6.09150770499752,10.6100869013613,2.38491911111845,9.08891412936164,3.08589858053478,10.9638109732105,5.10099760484994,3.81660092107423,4.09936770592198,2.38491911111845,5.32781505077005,13.3696055718037,2.88564555306421,2.57153073132666,2.88564555306421,5.0630244143389,3.32955965521387,2.38491911111845,3.55244710851684,6.92761706767522,2.95965683075367,4.2420435382941,10.6375257790979,3.51870358232748,11.2640165350294,2.80076680310525,2.57153073132666,1.76809619959132,3.32955965521387,8.57821017055014,2.88564555306421,9.62333779324721,3.19270950424774,11.311695085231,3.0257859956289,11.5685160885914,3.48378233495685,5.89274712561701,9.70061046818289,3.14124535225602,5.66654520890569,11.1580366007554,2.38491911111845,13.946532372621,1.76809619959132
